id,type,address,price,coords,contamination,distanceToDangerZone,distanceToMedianJobLocation,Zone,GreenConc,lt,lg,priceLogScaled,totalScore
link_ad_83731659,Trilocale,"via Carlo Osma 2, Gallaratese, Milano",1600,"[45.48567449999999, 9.1286367]",0.08111932722385973,0.9153085976001465,5.099822073436277,8.0,0.14965863237774032,45.48567449999999,9.1286367,0.3882692789585551,-22.52121724820403
link_ad_83345851,Quadrilocale,"via Monviso 28, Paolo Sarpi, Milano",2633,"[45.48539, 9.169731299999999]",0.17046573900734074,2.4731467431993592,2.3480160560140533,8.0,0.14965863237774032,45.48539,9.169731299999999,0.5545459037643798,-2.251111616043371
link_ad_83262715,Trilocale,"via Lorenteggio, Giambellino, Milano",1250,"[45.4512077, 9.1406387]",-0.17285489992354997,2.705985872062597,4.366488113460591,6.0,0.11628345240700223,45.4512077,9.1406387,0.30586536052072244,-8.38614624794082
link_ad_83537661,Bilocale,"via Carlo Farini 70, Farini, Milano",1200,"[45.4939282, 9.1853261]",0.22222187841543928,2.4345477375825713,2.711680153568528,9.0,0.17413316666666664,45.4939282,9.1853261,0.29223864398112154,-3.0872988585792545
link_ad_83894800,Bilocale,"piazza della Trivulziana 2, Bicocca, Milano",850,"[45.5144216, 9.2120274]",0.22390636740601622,2.448695327543587,5.254945155290219,9.0,0.17413316666666664,45.5144216,9.2120274,0.17712806172517537,-15.165755451055784
link_ad_80928309,Bilocale,"piazza della Trivulziana 1, Bicocca, Milano",900,"[45.5146098, 9.211483099999999]",0.2335278079553973,2.4957315519538925,5.261055955078273,9.0,0.17413316666666664,45.5146098,9.211483099999999,0.19620800900368796,-15.104635267083996
link_ad_83339503,Trilocale,"via Giovanni Keplero, Maggiolina, Milano",2500,"[45.4932481, 9.1967055]",0.16701968980487436,3.2350937327771834,2.6637372093950438,2.0,0.08483287837837838,45.4932481,9.1967055,0.5372435736804815,-0.24036930862419137
link_ad_80745145,Appartamento,"via Alberto da Giussano, Pagano, Milano",4166,"[45.4693464, 9.1626807]",0.055394517694367096,2.410599827325102,2.1294458080298306,1.0,0.11462977145811785,45.4693464,9.1626807,0.7077079424335664,-1.83659334687272
link_ad_82262340,Quadrilocale,"via Roberto Tremelloni 9, Precotto, Milano",1250,"[45.5141278, 9.2286959]",-0.01070024148793891,1.490575154735289,5.783132998199027,2.0,0.08483287837837838,45.5141278,9.2286959,0.30586536052072244,-22.514450420590713
link_ad_82162564,Bilocale,"via Vincenzo Monti 86, Sempione, Milano",1450,"[45.4761454, 9.1625286]",0.08306326030287892,3.0150415089566787,2.2553244314508043,8.0,0.14965863237774032,45.4761454,9.1625286,0.3554091753764457,2.3545163710214503
link_ad_77935942,Quadrilocale,"via Tiraboschi 8, Milano",3000,"[45.4527843, 9.2092476]",0.5258104889362585,1.8274635973174997,2.4127000908119447,4.0,0.1018567536992841,45.4527843,9.2092476,0.5981040045018435,-8.036471166166315
link_ad_84065216,Trilocale,"via Esiodo 1, Precotto, Milano",1200,"[45.5136441, 9.2224231]",0.07481028974871151,1.7550245683153733,5.495900719933635,2.0,0.08483287837837838,45.5136441,9.2224231,0.29223864398112154,-20.115461034848582
link_ad_69602170,Appartamento,"corso Porta Vittoria, Guastalla, Milano",4100,"[45.46236649999999, 9.202039899999999]",0.30741687086992897,2.5301480994215315,1.2491092959541341,1.0,0.11462977145811785,45.46236649999999,9.202039899999999,0.7023772360585361,1.929372339985251
link_ad_81685726,Appartamento,"via Sebastiano Veniero 45, Monte Rosa - Lotto, Milano",2084,"[45.4808408, 9.1446056]",0.058753182500367984,1.6376114730020577,3.746447254946708,8.0,0.14965863237774032,45.4808408,9.1446056,0.47648994439600756,-12.47210138231643
link_ad_84056742,Trilocale,"via Lazzaro Papi 20, Porta Romana - Medaglie d'Oro, Milano",1650,"[45.4513338, 9.2079159]",0.5492120306007564,1.7796876452121284,2.480885916933272,4.0,0.1018567536992841,45.4513338,9.2079159,0.39854111097051526,-7.7354732979656555
link_ad_82020554,Trilocale,"via San Fermo 1, Turati, Milano",1550,"[45.4759442, 9.1948173]",0.16067452213610522,3.3090569628116397,0.7841387072929893,1.0,0.11462977145811785,45.4759442,9.1948173,0.37767130309974606,10.506011008704586
link_ad_80281005,Bilocale,"via Andrea Maffei, Montenero, Milano",1140,"[45.4575276, 9.2078572]",0.41821721839369275,2.315882324452366,1.9477553304647497,4.0,0.1018567536992841,45.4575276,9.2078572,0.2751165216738771,-1.1167499619033474
link_ad_83905282,Trilocale,"via Vigna, Carrobbio, Milano",3167,"[45.4606681, 9.181062899999999]",0.20575929223559797,1.3179454984242842,1.2272273823868531,1.0,0.11462977145811785,45.4606681,9.181062899999999,0.6161872222067841,-3.0829931347341657
link_ad_83947516,Trilocale,"via Panfilo Castaldi, Porta Venezia, Milano",2200,"[45.476368, 9.203788099999999]",0.16154165723128244,3.722085459897855,1.3033241486262979,3.0,0.1217181679550246,45.476368,9.203788099999999,0.49457174594794884,9.421830380236754
link_ad_81447723,Bilocale,"Alzaia Naviglio Grande 42, Navigli - Darsena, Milano",950,"[45.451435, 9.172168]",0.2193926725012716,0.31948905350999024,2.466319454642565,6.0,0.11628345240700223,45.451435,9.172168,0.21425609085251507,-12.320978560396798
link_ad_83740033,Bilocale,"via Carlo Farini, Farini, Milano",1100,"[45.49204539999999, 9.1842609]",0.20902971812756732,2.496492127666535,2.517742637190458,9.0,0.17413316666666664,45.49204539999999,9.1842609,0.2631935327881898,-1.5967029688650674
link_ad_82217390,Bilocale,"via Marco Polo, Porta Nuova, Milano",2000,"[45.4799439, 9.195265599999999]",0.14831604293431155,3.723842906503333,1.2049104599294693,9.0,0.17413316666666664,45.4799439,9.195265599999999,0.4627564263195185,10.409965719933501
link_ad_83743769,Trilocale,"via Nicostrato Castellini, Farini, Milano",1100,"[45.4962689, 9.170972299999999]",0.30338359539746307,1.4350591173790785,3.29915456058216,9.0,0.17413316666666664,45.4962689,9.170972299999999,0.2631935327881898,-11.282697023610337
link_ad_82977531,Quadrilocale,"via Andrea Maria Ampère 47, Città Studi, Milano",1400,"[45.4829488, 9.2263285]",0.053887280431808904,2.390555066250229,3.190869333885309,3.0,0.1217181679550246,45.4829488,9.2263285,0.3436954050502212,-5.380893925810429
link_ad_83380097,Quadrilocale,"largo Settimio Severo, Vercelli - Wagner, Milano",2200,"[45.46636789999999, 9.162324]",0.04907876258948818,2.1253723207126565,2.189569967501608,7.0,0.16894003541799618,45.46636789999999,9.162324,0.49457174594794884,-2.194540599541961
link_ad_83269693,Trilocale,"via Mauro Fiamminghino 9, Certosa, Milano",800,"[45.4994553, 9.1452739]",0.43376522258040495,1.3740379778907597,4.801067083427405,8.0,0.14965863237774032,45.4994553,9.1452739,0.15689106579879608,-19.340133807690535
link_ad_84018416,Bilocale,"viale Tibaldi, Pezzotti - Meda, Milano",900,"[45.444124, 9.182672199999999]",0.45248704400728457,0.8356095116727685,2.9071544555377113,5.0,0.05845259457649816,45.444124,9.182672199999999,0.19620800900368796,-13.308937011497086
link_ad_83465093,Bilocale,"via Moncucco 22, Famagosta, Milano",1050,"[45.4371411, 9.1686693]",0.3885210525186267,1.4710769522124756,3.989985484857034,6.0,0.11628345240700223,45.4371411,9.1686693,0.2476647700727872,-15.194054514144852
link_ad_82217380,Bilocale,"via Marco Polo, Porta Nuova, Milano",2000,"[45.4799439, 9.195265599999999]",0.14831604293431155,3.723842906503333,1.2049104599294693,9.0,0.17413316666666664,45.4799439,9.195265599999999,0.4627564263195185,10.409965719933501
link_ad_83968172,Bilocale,"via conca del naviglio 37, Ticinese, Milano",1350,"[45.4554634, 9.1780879]",0.23329570970963687,0.6949537899053007,1.8406456995684741,1.0,0.11462977145811785,45.4554634,9.1780879,0.3315555871860134,-7.97956717550353
link_ad_82600275,Attico,"piazza Adriano Olivetti, Ripamonti, Milano",4799,"[45.442664, 9.2040021]",0.7293218307895586,1.6047039190504855,3.2053492523032414,5.0,0.05845259457649816,45.442664,9.2040021,0.7549255196803868,-15.13220044573102
link_ad_83081919,Bilocale,"piazza Adriano Olivetti, Ripamonti, Milano",850,"[45.442664, 9.2040021]",0.7293218307895586,1.6047039190504855,3.2053492523032414,5.0,0.05845259457649816,45.442664,9.2040021,0.17712806172517537,-12.243213155954962
link_ad_68871819,Trilocale,"via Giulio Cesare Procaccini 21, Paolo Sarpi, Milano",1500,"[45.4835029, 9.171401099999999]",0.15520074148662388,2.713876873508127,2.105651962658066,8.0,0.14965863237774032,45.4835029,9.171401099999999,0.36672579134208494,1.1797850519954638
link_ad_75857790,Quadrilocale,"via Davide Albertario, Maggiolina, Milano",2700,"[45.5012845, 9.201153]",0.1954232463031076,2.921544836283075,3.6118200305668267,2.0,0.08483287837837838,45.5012845,9.201153,0.562933800345772,-6.818996812771264
link_ad_82769225,Bilocale,"piazza Adriano Olivetti, Ripamonti, Milano",900,"[45.442664, 9.2040021]",0.7293218307895586,1.6047039190504855,3.2053492523032414,5.0,0.05845259457649816,45.442664,9.2040021,0.19620800900368796,-12.338612892347523
